Provider,total_claim,total_revenue,avg_claim,unique_patients,first_claim,last_claim,active_days,claims_per_day,days_since_lastclaim,PotentialFraud
PRV57013,29,14760,508.9655172413793,25,2009-01-11,2009-12-31,354,0.08169014084507042,0,No
PRV57014,59,12130,205.59322033898306,41,2008-12-31,2009-12-24,358,0.16434540389972144,7,No
PRV57015,35,22170,633.4285714285714,33,2009-01-08,2009-12-16,342,0.10204081632653061,15,No
PRV57018,2,260,130.0,2,2009-05-23,2009-11-02,163,0.012195121951219513,59,Yes
PRV57025,23,2610,113.47826086956522,22,2009-01-02,2009-11-18,320,0.07165109034267912,43,Yes
PRV57030,27,8430,312.22222222222223,26,2009-01-31,2009-12-13,316,0.08517350157728706,18,Yes
PRV57031,99,35140,354.949494949495,98,2009-01-05,2009-12-28,357,0.276536312849162,3,No
PRV57033,29,12720,438.62068965517244,27,2009-01-08,2009-12-29,355,0.08146067415730338,2,No
PRV57034,35,11340,324.0,35,2009-01-02,2009-12-04,336,0.10385756676557864,27,No
PRV57036,19,8660,455.7894736842105,19,2008-12-27,2009-12-26,364,0.052054794520547946,5,No
PRV57038,20,2840,142.0,20,2009-02-27,2009-12-18,294,0.06779661016949153,13,No
PRV57039,4,810,202.5,3,2009-05-04,2009-10-21,170,0.023391812865497075,71,No
PRV57041,21,4930,234.76190476190476,17,2009-01-09,2009-11-24,319,0.065625,37,No
PRV57043,1,50,50.0,1,2009-10-25,2009-10-25,0,1.0,67,No
PRV57046,63,21570,342.3809523809524,41,2008-12-22,2009-12-25,368,0.17073170731707318,6,No
PRV57047,14,4030,287.85714285714283,14,2009-01-03,2009-12-23,354,0.03943661971830986,8,No
PRV57048,4,200,50.0,4,2009-03-17,2009-12-15,273,0.014598540145985401,16,No
PRV57049,3,550,183.33333333333334,3,2009-06-19,2009-12-21,185,0.016129032258064516,10,Yes
PRV57051,2,70,35.0,2,2009-03-06,2009-11-13,252,0.007905138339920948,48,No
PRV57052,9,7080,786.6666666666666,9,2009-02-15,2009-09-04,201,0.04455445544554455,118,No
PRV57053,14,5700,407.14285714285717,12,2009-01-23,2009-08-05,194,0.07179487179487179,148,No
PRV57054,21,3580,170.47619047619048,16,2009-01-09,2009-12-19,344,0.06086956521739131,12,No
PRV57056,7,1140,162.85714285714286,7,2009-01-21,2009-11-14,297,0.02348993288590604,47,No
PRV57057,20,5550,277.5,8,2009-01-09,2009-12-30,355,0.056179775280898875,1,No
PRV57058,24,9570,398.75,7,2009-02-02,2009-12-17,318,0.07523510971786834,14,No
PRV57059,7,4240,605.7142857142857,7,2009-01-01,2009-10-29,301,0.023178807947019868,63,No
PRV57061,1,100,100.0,1,2009-03-10,2009-03-10,0,1.0,296,No
PRV57062,48,15220,317.0833333333333,38,2009-01-06,2009-12-31,359,0.13333333333333333,0,No
PRV57063,1,40,40.0,1,2009-12-04,2009-12-04,0,1.0,27,No
PRV57067,13,2530,194.6153846153846,11,2009-04-04,2009-12-24,264,0.04905660377358491,7,No
PRV57084,1,40,40.0,1,2009-05-09,2009-05-09,0,1.0,236,No
PRV57088,3,490,163.33333333333334,3,2009-03-09,2009-07-20,133,0.022388059701492536,164,No
PRV57099,10,4630,463.0,10,2009-01-19,2009-11-28,313,0.03184713375796178,33,No
PRV57100,17,7260,427.05882352941177,13,2009-01-05,2009-12-31,360,0.04709141274238227,0,No
PRV57101,187,61110,326.7914438502674,153,2008-12-20,2009-12-30,375,0.4973404255319149,1,No
PRV57102,9,1380,153.33333333333334,9,2009-01-01,2009-12-26,359,0.025,5,No
PRV57103,1561,467770,299.6604740550929,690,2008-12-13,2009-12-31,383,4.065104166666667,0,Yes
PRV57104,101,24640,243.96039603960395,48,2009-01-04,2009-12-26,356,0.28291316526610644,5,Yes
PRV57105,3,480,160.0,2,2009-06-08,2009-11-26,171,0.01744186046511628,35,No
PRV57107,7,5130,732.8571428571429,7,2009-02-23,2009-09-07,196,0.03553299492385787,115,No
PRV57108,35,10380,296.57142857142856,33,2009-01-18,2009-12-24,340,0.10263929618768329,7,No
PRV57109,65,15830,243.53846153846155,58,2009-01-01,2009-12-07,340,0.1906158357771261,24,No
PRV57110,13,1670,128.46153846153845,13,2009-01-14,2009-12-18,338,0.038348082595870206,13,No
PRV57112,96,28620,298.125,86,2009-01-04,2009-12-31,361,0.26519337016574585,0,No
PRV57113,3,310,103.33333333333333,3,2009-03-01,2009-06-17,108,0.027522935779816515,197,No
PRV57115,7,3900,557.1428571428571,7,2009-03-07,2009-12-14,282,0.024734982332155476,17,No
PRV57116,3,510,170.0,3,2009-01-20,2009-09-18,241,0.012396694214876033,104,No
PRV57117,94,29950,318.6170212765957,79,2009-01-03,2009-12-27,358,0.2618384401114206,4,Yes
PRV57118,10,780,78.0,9,2009-01-04,2009-10-15,284,0.03508771929824561,77,No
PRV57119,5,1330,266.0,4,2009-03-01,2009-11-21,265,0.018796992481203006,40,No
PRV57120,28,8620,307.85714285714283,28,2009-01-11,2009-12-22,345,0.08092485549132948,9,No
PRV57121,30,8740,291.3333333333333,12,2008-12-24,2009-12-01,342,0.08746355685131195,30,No
PRV57122,10,1960,196.0,10,2009-03-01,2009-12-15,289,0.034482758620689655,16,No
PRV57124,33,5380,163.03030303030303,31,2009-01-02,2009-12-27,359,0.09166666666666666,4,No
PRV57125,262,79560,303.6641221374046,126,2009-01-01,2009-12-30,363,0.7197802197802198,1,No
PRV57126,24,4960,206.66666666666666,23,2009-01-04,2009-12-07,337,0.07100591715976332,24,No
PRV57127,12,4400,366.6666666666667,12,2009-02-16,2009-11-07,264,0.045283018867924525,54,No
PRV57128,49,13860,282.85714285714283,46,2009-01-16,2009-12-21,339,0.14411764705882352,10,No
PRV57129,201,48760,242.5870646766169,180,2008-12-18,2009-12-24,371,0.5403225806451613,7,No
PRV57130,3,260,86.66666666666667,2,2009-05-04,2009-10-08,157,0.0189873417721519,84,No
PRV57131,1,800,800.0,1,2009-10-09,2009-10-09,0,1.0,83,No
PRV57132,7,3830,547.1428571428571,3,2009-02-14,2009-09-13,211,0.0330188679245283,109,No
PRV57133,12,1650,137.5,4,2009-01-08,2009-12-29,355,0.033707865168539325,2,No
PRV57134,9,1620,180.0,9,2009-02-22,2009-11-14,265,0.03383458646616541,47,No
PRV57136,32,5740,179.375,18,2009-01-30,2009-11-22,296,0.10774410774410774,39,No
PRV57137,29,7310,252.06896551724137,16,2009-02-09,2009-12-14,308,0.09385113268608414,17,No
PRV57138,4,3010,752.5,4,2009-02-08,2009-12-02,297,0.013422818791946308,29,No
PRV57139,10,4210,421.0,9,2009-01-01,2009-12-10,343,0.029069767441860465,21,No
PRV57140,1,50,50.0,1,2009-03-22,2009-03-22,0,1.0,284,No
PRV57141,2,530,265.0,2,2009-03-17,2009-07-29,134,0.014814814814814815,155,No
PRV57142,10,4570,457.0,5,2009-01-04,2009-10-07,276,0.036101083032490974,85,No
PRV57143,1,100,100.0,1,2009-08-01,2009-08-01,0,1.0,152,No
PRV57147,9,4120,457.77777777777777,9,2009-02-06,2009-10-27,263,0.03409090909090909,65,No
PRV57148,52,20050,385.5769230769231,49,2009-01-20,2009-12-07,321,0.16149068322981366,24,No
PRV57149,106,20170,190.28301886792454,97,2009-01-03,2009-12-28,359,0.29444444444444445,3,No
PRV57150,117,29690,253.76068376068375,93,2008-12-31,2009-12-27,361,0.32320441988950277,4,No
PRV57151,400,120720,301.8,191,2009-01-01,2009-12-31,364,1.095890410958904,0,No
PRV57152,301,85360,283.5880398671096,290,2009-01-01,2009-12-30,363,0.8269230769230769,1,No
PRV57153,73,23700,324.6575342465753,73,2009-01-04,2009-12-30,360,0.20221606648199447,1,No
PRV57154,43,13820,321.3953488372093,33,2009-01-02,2009-12-25,357,0.12011173184357542,6,No
PRV57156,158,46900,296.8354430379747,90,2009-01-01,2009-12-30,363,0.4340659340659341,1,No
PRV57157,109,29940,274.6788990825688,72,2008-12-22,2009-12-30,373,0.2914438502673797,1,No
PRV57158,177,55950,316.10169491525426,103,2008-12-23,2009-12-31,373,0.4732620320855615,0,Yes
PRV57159,164,38080,232.1951219512195,96,2009-01-01,2009-12-28,361,0.4530386740331492,3,No
PRV57160,66,13930,211.06060606060606,64,2009-01-09,2009-12-27,352,0.18696883852691218,4,No
PRV57161,3,1380,460.0,3,2009-01-26,2009-07-16,171,0.01744186046511628,168,No
PRV57162,70,23180,331.14285714285717,39,2009-01-03,2009-12-25,356,0.19607843137254902,6,Yes
PRV57165,28,4550,162.5,25,2008-12-31,2009-12-18,352,0.07932011331444759,13,No
PRV57166,89,42150,473.59550561797755,80,2009-01-01,2009-12-30,363,0.2445054945054945,1,Yes
PRV57167,180,49570,275.3888888888889,83,2008-12-14,2009-12-31,382,0.4699738903394256,0,Yes
PRV57168,62,35600,574.1935483870968,59,2009-01-06,2009-12-15,343,0.18023255813953487,16,No
PRV57169,10,2260,226.0,10,2009-01-19,2009-11-27,312,0.03194888178913738,34,No
PRV57170,443,139410,314.69525959367945,188,2008-12-18,2009-12-31,378,1.1688654353562005,0,Yes
PRV57171,140,35310,252.21428571428572,53,2009-01-05,2009-12-31,360,0.3878116343490305,0,No
PRV57172,1269,372570,293.59338061465724,515,2008-12-16,2009-12-31,380,3.3307086614173227,0,Yes
PRV57173,826,246130,297.9782082324455,652,2009-01-02,2009-12-31,363,2.269230769230769,0,Yes
PRV57174,31,18780,605.8064516129032,28,2008-12-26,2009-12-31,370,0.08355795148247978,0,No
PRV57175,63,25730,408.41269841269843,61,2009-01-12,2009-12-12,334,0.1880597014925373,19,No
PRV57176,95,23280,245.05263157894737,81,2009-01-01,2009-12-18,351,0.26988636363636365,13,No
PRV57177,377,105210,279.0716180371353,202,2008-12-29,2009-12-30,366,1.0272479564032697,1,Yes
PRV57179,126,38260,303.6507936507937,91,2009-01-08,2009-12-26,352,0.35694050991501414,5,Yes
PRV57181,82,23490,286.4634146341463,40,2009-01-07,2009-12-29,356,0.22969187675070027,2,No
PRV57182,50,16250,325.0,45,2009-01-09,2009-12-05,330,0.1510574018126888,26,No
PRV57183,34,9210,270.88235294117646,33,2009-01-09,2009-12-30,355,0.09550561797752809,1,No
PRV57184,87,26710,307.01149425287355,60,2008-12-21,2009-12-31,375,0.23138297872340424,0,No
PRV57185,132,35960,272.42424242424244,80,2008-12-15,2009-12-29,379,0.3473684210526316,2,Yes
PRV57186,33,11450,346.969696969697,27,2009-01-16,2009-12-27,345,0.0953757225433526,4,No
PRV57187,90,27680,307.55555555555554,80,2009-01-06,2009-12-24,352,0.254957507082153,7,No
PRV57188,12,5730,477.5,10,2009-01-14,2009-12-28,348,0.034383954154727794,3,No
PRV57189,183,42470,232.07650273224044,97,2009-01-01,2009-12-31,364,0.5013698630136987,0,Yes
PRV57190,63,16560,262.85714285714283,49,2008-12-21,2009-12-31,375,0.1675531914893617,0,No
PRV57191,1005,292300,290.8457711442786,593,2008-12-24,2009-12-31,372,2.6943699731903483,0,Yes
PRV57192,314,97690,311.11464968152865,166,2008-12-14,2009-12-31,382,0.8198433420365535,0,No
PRV57193,289,85250,294.98269896193773,143,2008-12-26,2009-12-31,370,0.7789757412398922,0,No
PRV57194,23,2110,91.73913043478261,21,2009-01-04,2009-09-20,259,0.08846153846153847,102,No
PRV57196,42,5160,122.85714285714286,30,2008-12-28,2009-12-24,361,0.11602209944751381,7,No
PRV57197,73,14260,195.34246575342465,41,2009-01-01,2009-11-23,326,0.22324159021406728,38,No
PRV57198,38,11390,299.7368421052632,30,2009-01-09,2009-12-07,332,0.11411411411411411,24,No
PRV57199,3,1400,466.6666666666667,3,2009-02-25,2009-06-02,97,0.030612244897959183,212,No
PRV57200,18,11480,637.7777777777778,17,2009-01-31,2009-12-20,323,0.05555555555555555,11,No
PRV57202,129,33330,258.3720930232558,74,2008-12-23,2009-12-27,369,0.34864864864864864,4,No
PRV57203,38,6660,175.26315789473685,38,2009-01-21,2009-12-30,343,0.11046511627906977,1,No
PRV57204,84,29460,350.7142857142857,57,2008-12-31,2009-12-25,359,0.23333333333333334,6,Yes
PRV57205,64,14710,229.84375,59,2008-12-21,2009-12-30,374,0.17066666666666666,1,No
PRV57206,362,99260,274.1988950276243,191,2008-12-27,2009-12-31,369,0.9783783783783784,0,Yes
PRV57207,59,17840,302.3728813559322,42,2009-01-13,2009-12-26,347,0.16954022988505746,5,No
PRV57208,78,22140,283.84615384615387,77,2009-01-01,2009-12-25,358,0.21727019498607242,6,No
PRV57209,808,225910,279.59158415841586,463,2008-12-13,2009-12-31,383,2.1041666666666665,0,Yes
PRV57210,21,4290,204.28571428571428,21,2009-01-25,2009-12-22,331,0.06325301204819277,9,Yes
PRV57211,79,23340,295.44303797468353,74,2009-01-01,2009-12-27,360,0.2188365650969529,4,No
PRV57212,80,30480,381.0,52,2008-12-22,2009-12-17,360,0.22160664819944598,14,No
PRV57213,57,28980,508.42105263157896,53,2009-01-05,2009-12-31,360,0.15789473684210525,0,No
PRV57215,3,1970,656.6666666666666,3,2009-04-04,2009-12-16,256,0.011673151750972763,15,No
PRV57216,55,15030,273.27272727272725,43,2009-01-01,2009-12-26,359,0.1527777777777778,5,No
PRV57217,43,10820,251.62790697674419,42,2009-01-03,2009-12-19,350,0.1225071225071225,12,No
PRV57218,324,102930,317.68518518518516,240,2008-12-30,2009-12-31,366,0.8828337874659401,0,No
PRV57219,37,11540,311.8918918918919,29,2009-01-03,2009-12-28,359,0.10277777777777777,3,No
PRV57223,17,5110,300.5882352941176,17,2009-01-02,2009-12-22,354,0.04788732394366197,9,Yes
PRV57224,157,38420,244.71337579617835,115,2009-01-01,2009-12-29,362,0.4325068870523416,2,No
PRV57225,100,15290,152.9,81,2009-01-11,2009-12-31,354,0.28169014084507044,0,No
PRV57227,23,5310,230.8695652173913,23,2009-01-04,2009-12-15,345,0.06647398843930635,16,No
PRV57228,364,108450,297.93956043956047,263,2009-01-02,2009-12-30,362,1.002754820936639,1,No
PRV57230,123,39510,321.219512195122,112,2009-01-06,2009-12-25,353,0.3474576271186441,6,Yes
PRV57231,19,5950,313.1578947368421,17,2009-02-03,2009-12-30,330,0.05740181268882175,1,No
PRV57232,4,420,105.0,4,2009-09-10,2009-10-03,23,0.16666666666666666,89,No
PRV57233,109,39510,362.4770642201835,53,2009-01-08,2009-12-27,353,0.307909604519774,4,No
PRV57234,12,4600,383.3333333333333,12,2008-12-16,2009-12-19,368,0.032520325203252036,12,No
PRV57235,8,670,83.75,8,2009-01-30,2009-12-30,334,0.023880597014925373,1,No
PRV57236,71,17840,251.26760563380282,37,2009-01-08,2009-12-05,331,0.21385542168674698,26,No
PRV57238,31,5980,192.90322580645162,20,2009-01-03,2009-12-24,355,0.08707865168539326,7,No
PRV57239,25,6100,244.0,18,2009-01-23,2009-12-24,335,0.0744047619047619,7,No
PRV57240,55,19830,360.54545454545456,26,2009-01-03,2009-12-20,351,0.15625,11,No
PRV57241,43,14630,340.2325581395349,34,2009-01-10,2009-12-16,340,0.12609970674486803,15,No
PRV57242,84,29090,346.3095238095238,39,2008-12-31,2009-12-16,350,0.23931623931623933,15,No
PRV57244,4,610,152.5,4,2009-02-24,2009-10-04,222,0.017937219730941704,88,No
PRV57245,72,25320,351.6666666666667,24,2009-01-15,2009-12-25,344,0.20869565217391303,6,No
PRV57246,6,4100,683.3333333333334,6,2009-02-26,2009-08-11,166,0.03592814371257485,142,No
PRV57247,8,790,98.75,8,2009-01-02,2009-12-12,344,0.02318840579710145,19,No
PRV57248,6,220,36.666666666666664,6,2009-01-21,2009-12-29,342,0.01749271137026239,2,No
PRV57250,17,11490,675.8823529411765,14,2009-02-19,2009-12-05,289,0.05862068965517241,26,No
PRV57253,35,10490,299.7142857142857,31,2009-01-12,2009-12-26,348,0.10028653295128939,5,No
PRV57255,30,5740,191.33333333333334,21,2009-01-02,2009-12-26,358,0.08356545961002786,5,No
PRV57256,7,1810,258.57142857142856,7,2009-01-17,2009-10-28,284,0.02456140350877193,64,No
PRV57257,14,4330,309.2857142857143,10,2009-01-25,2009-12-23,332,0.042042042042042045,8,No
PRV57259,37,9050,244.59459459459458,27,2009-01-05,2009-12-22,351,0.10511363636363637,9,No
PRV57261,7,1380,197.14285714285714,6,2009-01-26,2009-11-19,297,0.02348993288590604,42,No
PRV57262,19,3730,196.31578947368422,13,2009-01-03,2009-12-31,362,0.05234159779614325,0,No
PRV57263,35,20510,586.0,19,2009-01-11,2009-12-20,343,0.10174418604651163,11,No
PRV57264,8,2760,345.0,6,2009-01-08,2009-10-09,274,0.02909090909090909,83,No
PRV57265,1,200,200.0,1,2009-03-14,2009-03-14,0,1.0,292,No
PRV57266,25,4760,190.4,25,2009-01-24,2009-12-19,329,0.07575757575757576,12,No
PRV57269,29,4730,163.10344827586206,16,2009-02-14,2009-10-13,241,0.11983471074380166,79,No
PRV57270,6,890,148.33333333333334,6,2009-03-04,2009-09-04,184,0.032432432432432434,118,No
PRV57272,22,8190,372.27272727272725,16,2009-01-11,2009-11-26,319,0.06875,35,No
PRV57273,7,960,137.14285714285714,4,2009-03-30,2009-11-08,223,0.03125,53,No
PRV57274,3,120,40.0,3,2009-02-24,2009-11-07,256,0.011673151750972763,54,No
PRV57275,51,10720,210.19607843137254,37,2009-01-28,2009-12-19,325,0.15644171779141106,12,No
PRV57276,12,4500,375.0,8,2009-03-31,2009-12-27,271,0.04411764705882353,4,No
PRV57277,4,660,165.0,4,2009-05-29,2009-12-24,209,0.01904761904761905,7,No
PRV57278,6,890,148.33333333333334,6,2009-02-20,2009-09-22,214,0.027906976744186046,100,No
PRV57280,2,120,60.0,2,2009-06-15,2009-09-16,93,0.02127659574468085,106,No
PRV57282,26,6980,268.46153846153845,18,2009-01-16,2009-12-28,346,0.07492795389048991,3,Yes
PRV57283,1,900,900.0,1,2009-08-09,2009-08-09,0,1.0,144,No
PRV57284,4,1570,392.5,4,2009-03-11,2009-12-02,266,0.0149812734082397,29,Yes
PRV57286,1,20,20.0,1,2009-04-01,2009-04-01,0,1.0,274,No
PRV57287,209,64830,310.1913875598086,89,2008-12-15,2009-12-24,374,0.5573333333333333,7,No
PRV57288,72,23150,321.52777777777777,42,2009-01-03,2009-12-23,354,0.2028169014084507,8,No
PRV57289,6,4020,670.0,5,2009-01-17,2009-11-26,313,0.01910828025477707,35,No
PRV57291,3,1400,466.6666666666667,3,2009-02-21,2009-11-23,275,0.010869565217391304,38,No
PRV57301,19,11830,622.6315789473684,19,2009-01-15,2009-12-11,330,0.05740181268882175,20,No
PRV57302,2,160,80.0,2,2009-06-22,2009-12-01,162,0.012269938650306749,30,No
PRV57303,73,14290,195.75342465753425,65,2009-01-13,2009-12-28,349,0.20857142857142857,3,No
PRV57304,70,20820,297.42857142857144,26,2009-01-01,2009-12-30,363,0.19230769230769232,1,No
PRV57305,522,140960,270.0383141762452,291,2008-12-15,2009-12-31,381,1.3664921465968587,0,No
PRV57306,1735,493210,284.27089337175795,1156,2008-12-14,2009-12-31,382,4.530026109660574,0,Yes
PRV57307,22,5670,257.72727272727275,21,2009-01-02,2009-12-22,354,0.061971830985915494,9,No
PRV57308,5,3090,618.0,5,2009-01-27,2009-09-13,229,0.021739130434782608,109,No
PRV57309,19,11830,622.6315789473684,19,2009-01-10,2009-12-12,336,0.05637982195845697,19,No
PRV57310,43,7040,163.72093023255815,33,2009-01-01,2009-12-20,353,0.12146892655367232,11,Yes
PRV57311,260,66720,256.61538461538464,136,2008-12-22,2009-12-30,373,0.6951871657754011,1,No
PRV57312,250,74780,299.12,117,2008-12-29,2009-12-30,366,0.6811989100817438,1,Yes
PRV57313,302,81250,269.03973509933775,251,2008-12-15,2009-12-31,381,0.7905759162303665,0,No
PRV57314,38,13940,366.8421052631579,38,2009-01-05,2009-12-09,338,0.11209439528023599,22,No
PRV57315,16,5660,353.75,16,2009-01-21,2009-11-19,302,0.052805280528052806,42,No
PRV57316,39,4970,127.43589743589743,38,2009-01-28,2009-12-22,328,0.11854103343465046,9,No
PRV57317,279,79580,285.23297491039426,236,2009-01-02,2009-12-31,363,0.7664835164835165,0,Yes
PRV57318,105,27710,263.9047619047619,93,2009-01-01,2009-12-29,362,0.2892561983471074,2,No
PRV57319,205,61480,299.9024390243902,191,2009-01-01,2009-12-31,364,0.5616438356164384,0,No
PRV57320,22,11130,505.90909090909093,22,2009-01-17,2009-12-30,347,0.06321839080459771,1,No
PRV57321,49,12470,254.48979591836735,39,2009-01-08,2009-12-31,357,0.13687150837988826,0,No
PRV57322,20,7390,369.5,19,2009-01-07,2009-12-15,342,0.05830903790087463,16,No
PRV57324,80,23980,299.75,78,2009-01-04,2009-12-27,357,0.22346368715083798,4,No
PRV57325,35,11150,318.57142857142856,34,2009-01-08,2009-12-18,344,0.10144927536231885,13,No
PRV57327,2,160,80.0,2,2009-02-17,2009-10-01,226,0.00881057268722467,91,No
PRV57328,31,4960,160.0,31,2009-01-07,2009-12-28,355,0.08707865168539326,3,No
PRV57329,27,11210,415.18518518518516,26,2009-01-19,2009-12-27,342,0.07871720116618076,4,No
PRV57330,17,13220,777.6470588235294,15,2009-01-07,2009-12-19,346,0.04899135446685879,12,No
PRV57331,98,26380,269.18367346938777,91,2008-12-30,2009-12-30,365,0.2677595628415301,1,No
PRV57332,70,16710,238.71428571428572,66,2009-01-02,2009-12-24,356,0.19607843137254902,7,No
PRV57333,757,240450,317.6354029062087,580,2008-12-30,2009-12-31,366,2.0626702997275204,0,No
PRV57334,23,6380,277.39130434782606,22,2008-12-29,2009-12-07,343,0.06686046511627906,24,No
PRV57335,592,173010,292.2466216216216,269,2008-12-19,2009-12-31,377,1.566137566137566,0,Yes
PRV57336,102,22350,219.11764705882354,88,2009-01-03,2009-12-28,359,0.2833333333333333,3,No
PRV57339,346,83930,242.5722543352601,165,2008-12-18,2009-12-31,378,0.9129287598944591,0,No
PRV57340,18,4810,267.22222222222223,18,2009-01-25,2009-12-23,332,0.05405405405405406,8,No
PRV57341,85,33060,388.94117647058823,77,2009-01-03,2009-12-30,361,0.23480662983425415,1,Yes
PRV57343,54,17450,323.14814814814815,42,2009-01-04,2009-12-22,352,0.1529745042492918,9,No
PRV57344,354,147790,417.4858757062147,163,2009-01-01,2009-12-27,360,0.9806094182825484,4,Yes
PRV57345,36,10970,304.72222222222223,33,2008-12-30,2009-12-15,350,0.10256410256410256,16,Yes
PRV57346,410,121360,296.0,364,2009-01-01,2009-12-31,364,1.1232876712328768,0,No
PRV57347,95,22240,234.10526315789474,93,2009-01-02,2009-12-22,354,0.2676056338028169,9,No
PRV57348,681,190570,279.83847283406755,518,2008-12-13,2009-12-31,383,1.7734375,0,No
PRV57350,29,6220,214.48275862068965,28,2009-03-05,2009-12-14,284,0.10175438596491228,17,No
PRV57351,30,19920,664.0,28,2009-01-07,2009-12-28,355,0.08426966292134831,3,No
PRV57352,30,6550,218.33333333333334,29,2009-01-01,2009-12-29,362,0.08264462809917356,2,No
PRV57354,17,6680,392.94117647058823,16,2009-02-04,2009-12-17,316,0.05362776025236593,14,No
PRV57355,27,11740,434.81481481481484,18,2009-01-21,2009-11-30,313,0.08598726114649681,31,No
PRV57356,50,13890,277.8,23,2008-12-22,2009-12-28,371,0.13440860215053763,3,No
PRV57357,1,1700,1700.0,1,2009-04-03,2009-04-03,0,1.0,272,No
PRV57358,53,9560,180.37735849056602,25,2009-01-11,2009-12-28,351,0.15056818181818182,3,No
PRV57359,75,28260,376.8,53,2008-12-30,2009-12-22,357,0.20949720670391062,9,No
PRV57361,40,13490,337.25,27,2008-12-16,2009-12-21,370,0.1078167115902965,10,No
PRV57363,2,400,200.0,2,2009-10-20,2009-12-05,46,0.0425531914893617,26,No
